emp_no,first_name,last_name,dept_name
101847,Parto,Pocchiola,Production
101848,Jouko,Kolinko,Marketing
101848,Jouko,Kolinko,Sales
101855,Sven,Majewski,Finance
101858,Katsuyuki,Nourani,Customer Service
101861,Jiang,Dichev,Production
101862,Mads,Liedekerke,Production
101866,Hidekazu,Rothe,Customer Service
101868,Evgueni,Douceur,Marketing
101869,Zhanqiu,Siprelle,Sales
101871,Christophe,Litzler,Development
101873,Vishwani,Streit,Production
101876,Feipei,Merey,Development
101876,Feipei,Merey,Production
101877,Duke,Schoegge,Human Resources
101878,Tetsushi,Stroustrup,Sales
101887,Zhonghua,McAlpine,Production
101888,Eran,Ritcey,Development
101895,Aruna,Bodoff,Sales
101895,Aruna,Bodoff,Marketing
101898,Mang,Schwartzbauer,Production
101907,Jianhao,England,Finance
101915,Mayuri,Chenoweth,Development
101919,Mantis,Schahn,Marketing
101928,Avishai,Baezner,Development
101932,Christophe,Hashii,Development
101934,Roselyn,Rosin,Marketing
101935,Satoru,Schiettecatte,Development
101936,Susanta,Lieberherr,Development
101941,Oscal,Litzkow,Sales
101945,Supot,Serra,Customer Service
101948,Marit,Matzen,Development
101949,Foong,Pettis,Development
101952,Marko,Gide,Development
101956,Bernice,Bonifati,Development
101957,Kerhong,Egerstedt,Sales
101960,Yakichi,Gulik,Research
101963,Lorien,Hofting,Quality Management
101968,Charlene,Kawashimo,Research
101968,Charlene,Kawashimo,Development
101969,Cathie,Ozeki,Development
101973,Yucel,Kilgore,Finance
101978,Weiyi,Schapire,Research
101978,Weiyi,Schapire,Development
101979,Weijing,Glowinski,Development
101981,Flemming,Rouquie,Production
101982,Marl,Nations,Human Resources
101989,JiYoung,Plavsic,Production
101993,Manohar,Perez,Human Resources
101997,Arunas,Samarati,Research
102011,Genevieve,Lund,Development
102019,Mohammad,Ullian,Finance
102019,Mohammad,Ullian,Human Resources
102027,Gladys,Isaak,Development
102028,Yunming,Thiran,Production
102028,Yunming,Thiran,Customer Service
102034,Jixiang,Bakhtari,Development
102041,Kazuhito,Foong,Finance
102045,Chandrasekaran,Berstel,Production
102052,Shaunak,Krychniak,Finance
102061,Niclas,Nittel,Development
102062,Shigehiro,Lanteri,Research
102068,Zhilian,Bergere,Research
102069,Alagu,Yurov,Quality Management
102069,Alagu,Yurov,Production
102079,Gay,Thiria,Development
102081,Gina,Bridgland,Production
102090,Shaleah,Zizka,Customer Service
102095,Aemilian,Foote,Development
102101,Nobuyoshi,Jullig,Customer Service
102103,Stevo,Conde,Development
102105,Hironobu,Schwartzbauer,Human Resources
102107,Taiji,Koshino,Quality Management
102110,Mang,Christ,Marketing
102116,Katsuo,Brickell,Sales
102117,Guoxiang,Rettelbach,Development
102123,Saeko,Terekhov,Production
102131,Gill,Aseltine,Research
102140,Sumant,Detkin,Production
102141,Yongqiao,Pettis,Development
102144,Bernice,Karlin,Development
102146,Bader,Rubsam,Research
102147,Kristen,Miyakawa,Marketing
102149,Jiong,Marquardt,Quality Management
102149,Jiong,Marquardt,Production
102153,Danel,Lukaszewicz,Marketing
102159,Bedir,Ossenbruggen,Development
102162,Nevin,Fujisaki,Production
102180,Demos,Waschkowski,Research
102187,Fumiya,Eickenmeyer,Human Resources
102188,Jaques,Passafiume,Development
102188,Jaques,Passafiume,Customer Service
102189,Palash,Szilard,Development
102191,Nikolaos,Menyhert,Development
102193,Tadahiro,Halloran,Sales
102199,Karlis,Ghalwash,Production
102201,Valter,Plavsic,Production
102202,Nitsan,Iivonen,Production
102208,Sudhanshu,Ciolek,Production
102212,Isaac,Bratten,Development
102217,Christ,Luks,Development
102219,Pranav,Swiler,Development
102220,Deborah,Poehlman,Production
102221,Manibrata,Orlowska,Quality Management
102228,Udaiprakash,Nannarelli,Marketing
102231,Leaf,Belinskaya,Development
102232,Roded,Kaiser,Research
102237,Stafford,Domenig,Research
102240,Shmuel,Rodite,Development
102252,Karlis,Chiodo,Customer Service
102253,Pradeep,Koblitz,Sales
102257,Stella,Tsukune,Development
102263,Ronghao,Wossner,Quality Management
102277,Danae,Riexinger,Production
102283,Elzbieta,Terwilliger,Development
102286,Cedric,Chachaty,Research
102288,Babette,Kusalik,Human Resources
102289,Jaber,Simkin,Sales
102292,Fumiyo,Peltason,Development
102296,Valery,Baba,Production
102298,Tianruo,Selenyi,Development
102302,Tomoyuki,Wilfing,Production
102314,Anneli,Maliniak,Production
102320,Bangqing,Sichman,Development
102322,Garnet,Pesch,Development
102322,Garnet,Pesch,Production
102327,Erez,Sadowski,Sales
102336,Frazer,Schlenzig,Production
102347,Remzi,Vural,Development
102348,Chaitali,Francisci,Development
102349,Shigeichiro,Whitcomb,Production
102349,Shigeichiro,Whitcomb,Quality Management
102351,Jaana,Thebaut,Research
102355,Hailing,Straney,Production
102363,Malu,Portugali,Sales
102371,Chenxi,Chenoweth,Marketing
102372,Maik,Jahnichen,Development
102373,Marke,Muhling,Finance
102385,Mountaz,Sidou,Development
102390,Sergi,Malinowski,Development
102394,Qiwen,Demri,Customer Service
102395,Kitty,Massonet,Human Resources
102396,Jinpo,Macedo,Research
102396,Jinpo,Macedo,Development
102397,Nadjib,Ravishankar,Development
102398,Jiann,Ossenbruggen,Development
102405,Kagan,Danlos,Sales
102407,Masami,Falster,Production
102407,Masami,Falster,Customer Service
102415,Oguz,Basart,Quality Management
102417,Erzsebet,Zambonelli,Marketing
102423,Kazuhiko,Sridhar,Finance
102427,Idoia,Rindone,Marketing
102431,Yaghout,Uludag,Development
102433,Arch,Peek,Sales
102440,Yucai,Farrow,Sales
102450,Elgin,Krupka,Production
102451,Vugranam,Harbusch,Production
102460,Hideyuki,Welham,Sales
102465,IEEE,Chiola,Customer Service
102467,Huei,Stanger,Production
102470,Xiaoheng,Back,Marketing
102479,Serap,Facello,Sales
102483,Qingxiang,Boissier,Production
102492,Piyawadee,Desikan,Development
102494,Heping,Rosiles,Sales
102496,Ayonca,Hiraishi,Development
102513,Augustine,Salvesen,Production
102514,Arne,Huttel,Development
102516,Aimee,Khalid,Sales
102518,Mantis,Hofman,Development
102519,Mabo,Picel,Development
102520,Tetsurou,Remmers,Development
102524,King,Kilgour,Sales
102529,Waiman,Manders,Human Resources
102534,Niteen,Servieres,Development
102539,Aram,Ozeki,Production
102542,Subbu,Theuretzbacher,Customer Service
102544,Naraig,Toyoshima,Production
102545,Tommaso,Nourani,Sales
102548,Tokuyasu,Kragelund,Production
102552,Danai,Delgrande,Customer Service
102553,Aria,Taubenfeld,Development
102572,Palash,Vernadat,Development
102577,Baziley,Kilgore,Development
102580,Shawna,Siepmann,Research
102597,Waiman,Vidal,Production
102609,Chaoyi,Felder,Production
102615,Xiaoheng,Rodham,Development
102616,Gennadi,Lores,Production
102621,Jingling,Erez,Customer Service
102625,Marko,Schieder,Development
102627,Bedrich,Businaro,Production
102628,Piyawadee,Zastre,Human Resources
102631,Tru,Harbusch,Human Resources
102632,Caolyn,Radwan,Development
102642,Prasadram,Zongker,Development
102654,Gregory,Makinen,Development
102660,Guttorm,Kavraki,Development
102661,Arlette,Ranta,Production
102662,Aiman,Kolinko,Sales
102665,Baruch,Linnainmaa,Quality Management
102673,Stamatina,Vigier,Sales
102675,Kiyomitsu,Rando,Production
102676,Aksel,Ariola,Development
102677,Huei,Karcich,Production
102677,Huei,Karcich,Customer Service
102678,Junichi,Szemeredi,Marketing
102682,Oscar,Reutenauer,Sales
102692,Saniya,Lindenbaum,Sales
102700,Juichirou,Hedayat,Development
102703,Yechiam,Radivojevic,Quality Management
102704,Slavian,Andreotta,Finance
102707,Junichi,Back,Sales
102708,Xinglin,Marletta,Finance
102710,Divier,Szmurlo,Development
102722,Mong,Kopetz,Development
102727,Kiyomitsu,Raczkowsky,Sales
102727,Kiyomitsu,Raczkowsky,Finance
102728,Make,Jiang,Sales
102733,Marie,Angiulli,Customer Service
102737,Fabrizio,Mitina,Production
102738,Ramya,Tchuente,Customer Service
102740,Guenter,Gide,Production
102741,Palash,Naumovich,Sales
102742,Raimond,Kruskal,Production
102748,Bernd,Farris,Development
102754,Mohua,Huhdanpaa,Development
102757,Arno,Pardalos,Development
102759,Izaskun,Sadowski,Sales
102762,Josyula,Setlzner,Finance
102762,Josyula,Setlzner,Human Resources
102764,Marsja,Siochi,Sales
102765,Arnould,Lipner,Research
102766,Guiseppe,Dechter,Production
102768,Gretta,Conti,Research
102777,Fumiko,Stille,Production
102778,Bernice,Mitchem,Production
102779,Guangming,Serov,Development
102786,Jaana,Maierhofer,Customer Service
102793,Joydip,Benzaken,Development
102795,Vincent,Oxenboll,Production
102801,Chanjung,Chachaty,Development
102802,Mechthild,Speek,Customer Service
102802,Mechthild,Speek,Sales
102803,Giri,Servi,Production
102805,Mircea,Androutsos,Production
102808,Qingxiang,Eiter,Production
102810,Jiafu,Birsak,Sales
102813,Leif,Selvestrel,Production
102815,Shunichi,Scallan,Finance
102817,Masali,Anido,Development
102825,Herbert,Stranks,Development
102826,Guozhong,Picco,Research
102829,Tamiya,Lampe,Production
102830,Xinglin,Ullian,Quality Management
102834,Mabhin,McClurg,Development
102840,Haldun,Nooteboom,Production
102845,Youjian,Slaats,Production
102845,Youjian,Slaats,Customer Service
102851,Xudong,Bruckman,Development
102852,Supot,Busillo,Production
102855,Arlette,Viele,Development
102856,Bogdan,Peron,Human Resources
102857,Mack,Tiemann,Customer Service
102859,Nishit,Morrin,Human Resources
102863,Amalendu,Badache,Development
102863,Amalendu,Badache,Production
102870,Marsal,Alpay,Sales
102875,Conrado,Riexinger,Production
102882,Elgin,Masand,Sales
102883,Adam,Garigliano,Development
102884,Dinkar,Valette,Sales
102894,Uriel,Lanzelotte,Production
102901,Constantino,Huttel,Production
102901,Constantino,Huttel,Customer Service
102903,Boalin,Nannarelli,Production
102905,Lidong,Asrin,Marketing
102907,Rimli,Rosiles,Production
102912,Teiji,Khalil,Marketing
102928,Hauke,Covnot,Development
102935,Leen,Broder,Development
102937,Chanjung,Waeselynck,Development
102941,Luigi,Erni,Production
102942,Gretta,Vilarrasa,Sales
102950,Atreye,Schauser,Sales
102951,Masali,Pokrovskii,Development
102953,Woody,Terlouw,Production
102959,Houman,Auyong,Development
102962,Chirstian,Kobara,Sales
102972,Junichi,Litecky,Development
102982,Siddarth,Noriega,Human Resources
102983,Sailaja,Berztiss,Development
102985,Becky,Erbe,Research
102985,Becky,Erbe,Development
102992,Sudhanshu,Mattern,Research
102993,Sverrir,Matzen,Production
102996,Patricio,Riesenhuber,Research
102996,Patricio,Riesenhuber,Development
102999,Adamantios,Masand,Development
103000,Xiong,Rajaraman,Customer Service
103005,Rafael,Keustermans,Development
103007,Zhiguo,Openshaw,Finance
103007,Zhiguo,Openshaw,Sales
103012,Anyuan,Gulak,Production
103019,Jungsoon,Wissmann,Finance
103022,Kenton,Gulla,Sales
103024,Patricio,Jakobus,Quality Management
103024,Patricio,Jakobus,Production
103037,Gro,Malabarba,Sales
103038,Boutros,Pluym,Production
103040,Kamran,Lorie,Production
103042,Berthier,Masand,Sales
103042,Berthier,Masand,Customer Service
103048,Yoshinari,Ciolek,Sales
103055,Mani,Reinhard,Quality Management
103058,Yongqiao,Zumaque,Production
103059,Hatem,Mondadori,Production
103061,Karlis,Delaune,Production
103061,Karlis,Delaune,Quality Management
103071,Theirry,Nyrup,Finance
103071,Theirry,Nyrup,Human Resources
103075,Adib,Hutton,Production
103076,Thodoros,Stiles,Human Resources
103083,Sachar,Szemeredi,Production
103084,Clyde,Perl,Development
103090,Jamaludin,Kinley,Marketing
103091,Leszek,Portugali,Development
103092,Mabry,Falby,Development
103101,Janche,Falco,Development
103107,Bikash,Georgatos,Finance
103122,Kankanahalli,Honiden,Development
103124,Ult,Dalton,Sales
103128,Alenka,Crabtree,Development
103129,Jianhua,Munoz,Production
103130,Kiyokazu,Sundgren,Production
103133,Marsja,Ullian,Sales
103143,Irene,Ghelli,Finance
103156,Yahiko,Schiper,Sales
103157,Wuxu,Ballarin,Finance
103159,Greger,Chandrasekhar,Production
103163,Siamak,Strandh,Production
103164,Valeska,Chiola,Sales
103164,Valeska,Chiola,Marketing
103168,Fumitaka,Vickson,Development
103169,Zhenhua,Parascandalo,Research
103173,Tsuneo,Pashtan,Human Resources
103176,Khue,Pelc,Marketing
103178,Tetsurou,Argence,Development
103179,Kristin,Rosay,Marketing
103184,Yongdong,Garnham,Quality Management
103198,Alois,Yeung,Development
103201,Shuky,Serov,Research
103208,Charmane,Cannard,Marketing
103209,Adit,Zallocco,Development
103215,Utpal,Wursthorn,Sales
103219,Guenter,Muchinsky,Production
103223,Jongsuk,Papadias,Development
103224,Zeljko,Seghrouchni,Quality Management
103228,Adam,Wendorf,Production
103232,Huiqun,Merle,Research
103234,Martine,Matzen,Sales
103235,Kazuhito,Acton,Quality Management
103243,Horward,Muhlberg,Research
103245,Sajjad,Cusworth,Development
103247,Susanne,Usdin,Production
103252,Domenick,Baca,Development
103254,Rafail,Casley,Finance
103258,Nathan,Baaz,Research
103259,Remzi,Brattka,Human Resources
103270,Moty,Openshaw,Research
103271,Trygve,Bamford,Quality Management
103275,Geoffry,Mateescu,Production
103281,Atilio,Pleszkun,Human Resources
103282,Randy,Trachtenberg,Development
103283,Arunas,Walston,Development
103284,Guiseppe,Hofting,Production
103294,Basant,Lodder,Research
103296,Remzi,Siochi,Customer Service
103302,Renny,Iivonen,Production
103305,Sugwoo,Percebois,Sales
103313,Koichi,Llado,Development
103325,Leah,Antonisse,Quality Management
103332,Zhanqiu,Guerreiro,Development
103333,Satoru,Kamble,Sales
103338,Munir,Wilharm,Finance
103344,Sanjeeva,Whittlesey,Development
103347,Claudi,Anger,Production
103349,Chiranjit,Saoudi,Development
103350,George,Kranzdorf,Development
103351,Stein,Junot,Development
103358,Takushi,Legleitner,Sales
103360,Izaskun,Knightly,Development
103362,Mana,Ertl,Development
103367,Supot,Isaac,Production
103368,Larisa,Lieberherr,Marketing
103368,Larisa,Lieberherr,Sales
103369,Xuejia,Mundy,Sales
103371,Dines,Garnick,Finance
103375,Khue,Fioravanti,Sales
103383,Baruch,Speer,Sales
103389,Jouni,Farrel,Marketing
103393,Sreekrishna,Benzaken,Development
103398,Nikolaos,Schreiter,Sales
103404,Saeed,Falby,Sales
103415,Heng,Cronin,Marketing
103415,Heng,Cronin,Customer Service
103419,Marjo,Pettit,Quality Management
103424,Geoffrey,Knightly,Quality Management
103426,Shigeaki,Koshiba,Production
103427,Licheng,Dalton,Production
103428,Masadi,Merks,Sales
103430,Shuichi,Sigstam,Production
103435,Sverrir,Ghazalie,Development
103439,Arvind,Rosis,Development
103460,Rajmohan,Duclos,Finance
103463,Junsik,Flexer,Production
103467,Kwangyoen,Glinert,Sales
103476,Ulises,Rettelbach,Development
103477,Xiong,Peng,Customer Service
103484,Niclas,Velardi,Development
103488,Moheb,Conde,Production
103490,Claudi,Kropatsch,Production
103493,Jaroslava,Felder,Production
103504,Leaf,Axelband,Marketing
103504,Leaf,Axelband,Customer Service
103505,Wuxu,Merle,Sales
103512,Youjian,Bach,Customer Service
103517,Olivera,Haraldson,Sales
103523,Visit,Servieres,Development
103524,Jolita,Rosaz,Development
103529,Duke,Uhrik,Production
103537,Adit,Grospietsch,Finance
103538,Mountaz,Ushiama,Production
103539,Jingling,Poulakidas,Sales
103542,Dmitry,Farrow,Production
103542,Dmitry,Farrow,Customer Service
103544,Jessie,Highland,Development
103553,Shaleah,Gill,Marketing
103555,Tayeb,Badache,Development
103558,Adel,Unni,Marketing
103563,Fan,Msuda,Production
103566,Fumino,Pouyioutas,Development
103567,Eberhardt,Perl,Development
103568,Peternela,Camarinopoulos,Development
103569,Rayond,Rodier,Quality Management
103572,Adhemar,Azevdeo,Development
103572,Adhemar,Azevdeo,Production
103573,Mani,Erman,Finance
103575,Ugo,Verhaegen,Sales
103576,Suzette,Picci,Customer Service
103578,Shay,McClure,Finance
103581,Sergi,Pocchiola,Customer Service
103583,Arno,Gulla,Customer Service
103585,Juichirou,Dusink,Sales
103586,Kwee,Veevers,Development
103589,Ipke,Fujisaki,Production
103591,Moni,Vakili,Sales
103595,Zhensheng,Hutton,Sales
103605,Alagu,Fraisse,Production
103607,Yannis,Roccetti,Marketing
103609,Krassimir,Wiegley,Marketing
103614,Kwun,Rodite,Finance
103621,Yuqun,Vidya,Customer Service
103621,Yuqun,Vidya,Sales
103622,Leif,Bodoff,Development
103624,Oldrich,Swen,Production
103626,Eckart,Ferretti,Marketing
103627,Arve,Lorin,Production
103636,Dulce,Szilard,Human Resources
103640,Valeska,Yetto,Customer Service
103641,Aamer,Loncour,Development
103644,Harjit,Erdi,Development
103651,Shichao,Schapire,Production
103654,Udo,Lorho,Quality Management
103657,Lenore,Diderrich,Development
103657,Lenore,Diderrich,Research
103658,Radhia,Fontan,Development
103659,Remco,Feldmann,Development
103661,Chinya,Rettelbach,Quality Management
103663,Bezalel,Edelhoff,Development
103664,Xiaoqiu,Codenie,Sales
103665,Tomoyuki,Monarch,Development
103665,Tomoyuki,Monarch,Quality Management
103668,Remmert,Mitchem,Development
103670,Bernice,Siepmann,Finance
103679,Vasilii,Azuma,Sales
103681,Toney,Rosiles,Customer Service
103682,Samphel,Shrader,Development
103684,Munir,Perl,Development
103687,Shirish,Stenning,Quality Management
103687,Shirish,Stenning,Production
103688,Vesna,Keustermans,Sales
103690,Garnik,Boissier,Development
103696,Vidar,Kowalchuk,Production
103697,Genki,Straney,Development
103699,Collette,Kandlur,Development
103709,Parviz,Maierhofer,Human Resources
103710,Yongdong,Przulj,Development
103711,Shaunak,Improta,Research
103717,Kwangjo,Zhang,Finance
103718,Shooichi,Highland,Development
103719,Mrinalini,Piveteau,Sales
103723,Noritoshi,Geffroy,Human Resources
103729,Luisa,Yavatkar,Production
103731,Leandro,Cyre,Development
103733,Paraskevi,Ravishankar,Production
103740,Emran,Mandell,Marketing
103741,Ranan,Loncour,Development
103745,Tsvetan,Merey,Marketing
103752,Manton,Parveen,Development
103753,Faiza,Fortenbacher,Research
103754,Ebru,Nicolson,Quality Management
103754,Ebru,Nicolson,Production
103759,Rance,Rajaraman,Customer Service
103764,Berhard,Muchinsky,Development
103766,Ronghao,Monkewich,Production
103772,Vidar,Pollacia,Customer Service
103773,Radoslaw,Bonifati,Development
103776,Franziska,Ashish,Sales
103778,Hiroyasu,Hashii,Human Resources
103780,Elvis,Lukaszewicz,Sales
103781,Arvin,Rajcani,Sales
103781,Arvin,Rajcani,Marketing
103782,Sigeru,Baez,Sales
103785,Heejo,Kropatsch,Finance
103792,Tayeb,Tyugu,Production
103800,Arunas,Rehfuss,Development
103814,Arco,Brlek,Research
103820,Venkatesan,Casperson,Production
103833,Valdiodio,Tsukuda,Development
103835,Masasuke,Cyre,Development
103842,Stevo,Luef,Finance
103848,Mohua,Lienhardt,Sales
103849,Luerbio,Bennet,Production
103850,Oscal,Stenning,Finance
103855,Christophe,Peres,Development
103855,Christophe,Peres,Production
103862,Christophe,Koblitz,Production
103865,Eishiro,Pews,Production
103869,Shaunak,Pollock,Marketing
103871,Lakshmi,Jumpertz,Development
103876,Mohammad,Suppi,Production
103878,Uta,Brandsma,Finance
103885,Christophe,Heijenga,Sales
103886,Edwin,Yemenis,Development
103886,Edwin,Yemenis,Production
103892,Ohad,Bouloucos,Production
103896,Zhongwei,Uhrig,Sales
103897,Vivian,Munos,Development
103898,Saeed,Rosin,Sales
103903,Zito,Peral,Production
103905,Chiradeep,Bazelow,Marketing
103905,Chiradeep,Bazelow,Human Resources
103912,Kankanahalli,Ibel,Customer Service
103913,Shahid,Yurov,Development
103918,Seshu,Jenevein,Development
103926,Jiafu,Camarinopoulos,Sales
